,Unnamed: 0,name,nba_career_length,Games,Points,Rebounds,Assists,FGP,FTP,EFGP,best_year,TFGP,WS,url,allstar
915,915,Dave Johnson,2.0,132.0,12.2,4.3,1.5,44.7,65.3,49.3,1.0,33.7,,johnsda01.html,False
916,916,DerMarr Johnson,7.0,32.0,12.6,3.8,1.4,47.8,73.7,56.7,2.0,37.1,4.8,johnsde03.html,False
917,917,Eddie Johnson,17.0,102.0,19.5,3.6,4.9,44.4,80.1,,7.0,,,johnsed03.html,False
918,918,Eric Johnson,1.0,119.0,8.9,3.0,3.0,41.2,72.7,,1.0,,,johnser01.html,False
919,919,Ervin Johnson,13.0,123.0,13.1,10.5,1.1,59.1,64.6,59.1,4.0,,,johnser02.html,False
920,920,Frank Johnson,10.0,120.0,14.6,2.6,3.8,48.3,75.3,,3.0,,,johnsfr01.html,False
921,921,George Johnson,8.0,117.0,15.1,10.6,,50.0,73.7,,5.0,,,johnsge03.html,False
922,922,Ivan Johnson,2.0,28.0,7.5,3.2,0.4,50.0,63.4,50.0,2.0,0.0,1.7,johnsiv01.html,False
923,923,JaJuan Johnson,1.0,140.0,13.7,6.1,0.7,50.1,74.3,50.6,1.0,25.0,21.8,johnsja02.html,False
924,924,John Johnson,12.0,49.0,23.9,10.4,,54.3,70.9,,2.0,,,johnsjo01.html,True
925,925,Ken Johnson,1.0,76.0,9.6,8.5,0.5,53.2,53.3,,1.0,,,johnske03.html,False
926,926,Kevin Johnson,12.0,118.0,14.0,3.6,4.4,47.7,75.7,,2.0,,,johnske02.html,True
927,927,Larry Johnson,10.0,75.0,21.6,11.2,2.5,64.3,78.9,65.9,2.0,34.9,,johnsla02.html,True
928,928,Linton Johnson,6.0,107.0,6.7,4.9,1.1,47.0,65.6,51.0,1.0,31.5,5.5,johnsli01.html,False
929,929,Marques Johnson,11.0,115.0,14.4,7.8,1.8,56.8,69.2,,2.0,,,johnsma01.html,True
930,930,Nick Johnson,1.0,108.0,12.3,3.7,2.8,42.1,73.4,49.0,1.0,35.9,13.5,johnsni01.html,False
931,931,Ollie Johnson,10.0,83.0,12.8,10.1,,50.0,74.0,,3.0,,,johnsol01.html,False
932,932,Orlando Johnson,3.0,124.0,17.8,5.6,2.6,45.7,72.0,52.6,1.0,39.1,15.8,johnsor01.html,False
933,933,Reggie Johnson,4.0,115.0,18.3,8.0,1.0,58.0,73.1,,2.0,,,johnsre01.html,False
934,934,Steffond Johnson,1.0,87.0,7.2,4.5,0.5,48.6,58.2,,1.0,,,johnsst02.html,False
935,935,Steve Johnson,10.0,21.0,0.3,0.2,0.0,50.0,60.0,50.0,6.0,,0.2,johnsst03.html,True
936,936,Trey Johnson,3.0,96.0,21.0,4.0,2.5,42.9,75.1,48.7,1.0,38.2,10.0,johnstr01.html,False
937,937,Vinnie Johnson,13.0,51.0,24.1,5.3,6.0,51.2,72.3,,4.0,,,johnsvi01.html,False
938,938,Jim Johnstone,1.0,111.0,10.1,5.2,1.0,60.5,63.6,,1.0,,,johnsji01.html,False
939,939,Alvin Jones,1.0,124.0,10.6,8.7,1.4,48.9,57.4,48.9,1.0,0.0,14.5,jonesal01.html,False
940,940,Anthony Jones,3.0,131.0,11.5,4.1,2.0,50.7,62.7,,1.0,,,jonesan01.html,False
941,941,Bill Jones,1.0,125.0,7.8,3.3,2.0,52.4,70.6,,1.0,,,jonesbi01.html,False
942,942,Bobby Jones,2.0,92.0,13.7,8.9,3.1,60.8,64.1,,2.0,,,jonesbo02.html,False
943,943,Charles Jones,2.0,129.0,8.7,6.3,1.0,55.8,60.4,,7.0,,,jonesch03.html,False
944,944,Dahntay Jones,13.0,131.0,13.8,4.6,1.4,45.2,74.5,49.1,8.0,34.4,14.0,jonesda02.html,False
945,945,Damon Jones,11.0,81.0,12.9,4.0,3.9,42.0,66.8,52.5,7.0,34.9,,jonesda01.html,False
946,946,DeQuan Jones,1.0,111.0,4.6,2.4,0.5,44.0,63.2,45.1,1.0,16.9,3.0,jonesde01.html,False
947,947,Dominique Jones,3.0,95.0,18.9,5.4,3.5,44.2,73.7,50.2,3.0,32.3,14.5,jonesdo02.html,False
948,948,Dwayne Jones,6.0,98.0,7.1,8.5,0.7,52.2,48.4,52.2,3.0,,13.5,jonesdw02.html,False
949,949,Dwight Jones,10.0,54.0,17.6,13.7,2.3,49.3,69.0,,2.0,,,jonesdw01.html,False
950,950,Eddie Jones,14.0,92.0,16.0,6.1,1.6,45.8,61.4,51.5,6.0,35.0,,jonesed02.html,True
951,951,Edgar Jones,6.0,101.0,18.6,11.0,,49.8,68.5,,4.0,,,jonesed01.html,False
952,952,Fred Jones,7.0,125.0,13.2,5.0,2.9,48.1,80.5,54.5,3.0,33.8,15.4,jonesfr01.html,False
953,953,James Jones,14.0,122.0,11.1,5.0,1.2,42.6,83.1,48.3,4.0,38.3,14.3,jonesja02.html,True
954,954,Jimmy Jones,10.0,48.0,6.0,5.3,,52.9,48.4,,1.0,,,jonesji01.html,True
955,955,Jumaine Jones,8.0,65.0,16.6,9.0,1.0,44.9,75.1,50.2,3.0,35.1,8.4,jonesju01.html,False
956,956,Kevin Jones,1.0,9.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,joneske01.html,False
957,957,Larry Jones,8.0,49.0,5.5,1.7,1.1,37.2,48.2,40.6,1.0,25.7,,jonesla01.html,True
958,958,Mark Jones,1.0,112.0,15.3,3.2,3.6,49.5,80.7,,2.0,,,jonesma03.html,False
959,959,Ozell Jones,2.0,115.0,9.1,7.2,0.9,49.9,51.8,,1.0,,,jonesoz01.html,False
960,960,Perry Jones,3.0,63.0,13.7,7.4,1.2,52.2,67.8,53.1,2.0,27.9,8.2,jonespe01.html,False
961,961,Popeye Jones,11.0,123.0,16.7,11.2,1.8,49.3,75.1,50.2,3.0,34.5,,jonespo01.html,False
962,962,Rich Jones,8.0,22.0,4.5,1.7,,50.6,66.7,,1.0,,,jonesri01.html,True
963,963,Robin Jones,2.0,63.0,8.9,7.9,1.4,44.4,49.6,,1.0,,,jonesro01.html,False
964,964,Shelton Jones,1.0,127.0,10.8,5.9,1.0,52.9,74.6,,1.0,,,jonessh01.html,False
965,965,Solomon Jones,8.0,59.0,9.8,8.0,1.0,50.5,69.3,50.5,5.0,0.0,6.5,jonesso01.html,False
966,966,Steve Jones,9.0,68.0,1.1,0.8,0.3,38.6,61.9,44.3,1.0,26.7,0.6,jonesst01.html,True
967,967,Eddie Jordan,7.0,116.0,14.1,3.5,,46.7,72.3,,3.0,,,jordaed01.html,False
968,968,Jerome Jordan,2.0,133.0,11.3,7.4,0.8,56.7,69.6,56.7,2.0,,20.9,jordaje01.html,False
969,969,Reggie Jordan,6.0,60.0,12.5,6.9,2.2,43.3,61.5,44.7,4.0,26.7,,jordare01.html,False
970,970,Thomas Jordan,1.0,23.0,13.8,5.8,0.6,58.6,64.1,58.6,1.0,0.0,,jordath01.html,False
971,971,Walter Jordan,1.0,109.0,16.6,8.1,2.2,47.9,70.4,,1.0,,,jordawa01.html,False
972,972,Jeff Judkins,5.0,108.0,16.1,5.8,2.2,54.3,80.6,,1.0,,,judkije01.html,False
973,973,Chris Kaman,13.0,83.0,15.1,8.5,0.8,60.8,71.3,60.8,8.0,,12.3,kamanch01.html,True
974,974,Jason Kapono,9.0,127.0,16.5,5.1,2.1,46.9,83.0,57.5,3.0,44.6,17.1,kaponja01.html,False
975,975,Coby Karl,2.0,127.0,13.4,4.0,3.2,41.3,78.7,52.3,1.0,37.1,14.4,karlco01.html,False
976,976,Bob Kauffman,7.0,60.0,13.1,2.4,,46.4,80.6,,1.0,,,kauffbo01.html,True
977,977,Sasha Kaun,1.0,135.0,6.1,3.9,0.3,56.8,51.2,56.8,1.0,,11.8,kaunsa01.html,True
978,978,Clarence Kea,2.0,117.0,15.5,9.8,0.7,51.5,63.0,,2.0,,,keacl01.html,False
979,979,Adam Keefe,9.0,125.0,18.6,9.0,1.7,60.0,73.6,60.2,4.0,46.7,,keefead01.html,False
980,980,Rich Kelley,11.0,76.0,18.6,12.4,,49.7,78.8,,4.0,,,kelleri01.html,False
981,981,Clark Kellogg,5.0,86.0,14.9,10.1,1.9,48.5,77.2,,1.0,,,kellocl01.html,False
982,982,Ryan Kelly,4.0,41.0,1.8,1.9,0.4,52.9,47.4,52.9,1.0,0.0,0.6,kellyry01.html,False
983,983,Greg Kelser,6.0,115.0,17.5,9.5,,54.1,63.4,,5.0,,,kelsegr01.html,False
984,984,Ben Kelso,1.0,46.0,,,,45.1,,,1.0,,,kelsobe01.html,False
985,985,Shawn Kemp,14.0,114.0,5.4,2.2,0.1,56.9,62.6,56.9,5.0,,4.2,kempsh01.html,True
986,986,Tim Kempton,8.0,108.0,8.6,5.5,1.5,51.6,75.6,,2.0,,,kemptti01.html,False
987,987,Frank Kendrick,1.0,78.0,16.3,8.5,1.2,44.1,70.1,,1.0,,,kendrfr01.html,False
988,988,Larry Kenon,10.0,30.0,20.1,16.7,,52.5,57.0,,1.0,,,kenonla01.html,True
989,989,Steve Kerr,15.0,129.0,11.2,2.2,3.4,54.8,81.5,,6.0,,,kerrst01.html,False
990,990,Alec Kessler,4.0,123.0,14.5,7.3,0.9,49.9,76.3,50.5,2.0,41.7,,kesslal01.html,False
991,991,Lari Ketner,2.0,94.0,12.2,7.0,0.8,49.9,60.3,49.9,1.0,0.0,12.0,ketnela01.html,False
992,992,Randolph Keys,5.0,121.0,13.4,6.0,0.9,47.6,69.8,,2.0,,,keysra01.html,False
993,993,Warren Kidd,1.0,83.0,14.0,12.6,1.2,66.4,56.4,66.4,1.0,,,kiddwa01.html,False
994,994,Sean Kilpatrick,4.0,140.0,15.3,4.3,2.0,41.9,78.0,51.2,3.0,34.7,21.4,kilpase01.html,False
995,995,Toby Kimball,9.0,74.0,18.4,17.9,,52.0,66.2,,1.0,,,kimbato01.html,False
996,996,Bo Kimble,3.0,104.0,22.6,4.9,1.7,48.4,82.2,,1.0,,,kimblbo01.html,False
997,997,Chad Kinch,1.0,112.0,18.0,3.7,3.1,48.8,77.9,,1.0,,,kinchch01.html,False
998,998,Albert King,9.0,118.0,17.4,6.1,2.6,51.5,77.5,,2.0,,,kingal01.html,False
999,999,Chris King,3.0,113.0,15.2,5.2,1.6,51.9,64.0,53.0,2.0,37.7,,kingch01.html,False
1000,1000,Gerard King,3.0,110.0,16.7,7.1,1.2,53.2,64.4,53.2,2.0,16.7,,kingge02.html,False
1001,1001,Jimmy King,2.0,130.0,11.9,4.1,2.7,47.7,67.6,52.7,1.0,35.1,,kingji02.html,False
1002,1002,Reggie King,6.0,118.0,18.4,10.8,1.7,55.6,65.9,,2.0,,,kingre01.html,False
1003,1003,Rich King,4.0,124.0,11.9,6.1,1.8,56.4,67.6,56.5,1.0,40.0,,kingri01.html,False
1004,1004,Stacey King,8.0,114.0,17.6,7.2,1.1,51.6,69.0,,1.0,,,kingst01.html,False
1005,1005,Tarence Kinsey,3.0,123.0,9.8,3.3,1.6,42.1,73.7,48.6,1.0,35.6,9.3,kinseta01.html,False
1006,1006,Curtis Kitchen,1.0,118.0,6.3,6.9,0.8,48.1,52.5,,1.0,,,kitchcu01.html,False
1007,1007,Greg Kite,12.0,112.0,6.4,7.6,1.1,45.2,50.4,,8.0,,,kitegr01.html,False
1008,1008,Kerry Kittles,8.0,122.0,18.4,5.9,3.3,47.8,71.9,55.8,1.0,39.4,,kittlke01.html,False
1009,1009,Joe Kleine,15.0,126.0,14.5,7.0,0.6,58.7,72.3,,3.0,,,kleinjo01.html,False
1010,1010,Linas Kleiza,7.0,49.0,14.4,7.9,1.3,41.3,70.7,44.8,4.0,28.7,3.8,kleizli01.html,False
1011,1011,Billy Knight,11.0,78.0,22.2,12.0,2.6,52.2,74.8,,1.0,,,knighbi01.html,True
1012,1012,Brevin Knight,12.0,115.0,14.9,3.8,6.8,41.6,79.8,45.3,1.0,33.6,,knighbr01.html,False
1013,1013,Negele Knight,6.0,122.0,14.8,3.1,5.4,46.9,74.6,,4.0,,,knighne01.html,False
1014,1014,Toby Knight,4.0,101.0,9.4,7.3,0.7,51.1,68.2,,3.0,,,knighto01.html,False
1015,1015,Travis Knight,7.0,124.0,6.1,6.0,1.1,51.8,62.2,51.8,2.0,0.0,,knightr01.html,False
1016,1016,Don Kojis,12.0,81.0,18.6,15.1,,43.1,61.2,,1.0,,,kojisdo01.html,True
1017,1017,Jon Koncak,11.0,123.0,14.5,9.5,1.4,55.9,64.9,,8.0,,,koncajo01.html,False
1018,1018,Joe Kopicki,3.0,106.0,13.3,7.3,1.6,46.9,74.7,,2.0,,,kopicjo01.html,False
1019,1019,Frank Kornet,2.0,117.0,8.0,4.5,0.8,53.4,64.2,,1.0,,,kornefr01.html,False
1020,1020,Kyle Korver,17.0,128.0,14.1,5.2,2.3,47.2,89.1,62.9,3.0,45.3,22.7,korveky01.html,True
1021,1021,Len Kosmalski,2.0,68.0,17.7,8.4,0.5,52.4,72.1,,1.0,,,kosmale01.html,False
1022,1022,Tom Kozelko,3.0,75.0,20.8,9.1,,51.3,74.7,,2.0,,,kozelto01.html,False
1023,1023,Joel Kramer,5.0,99.0,9.6,7.2,,52.1,76.5,,1.0,,,kramejo01.html,False
1024,1024,Wayne Kreklow,1.0,109.0,13.5,3.9,2.6,50.0,79.2,,1.0,,,kreklwa01.html,False
1025,1025,Larry Krystkowiak,10.0,120.0,16.8,9.2,1.1,56.1,79.0,,3.0,,,krystla01.html,False
1026,1026,Bruce Kuczenski,1.0,114.0,5.4,4.0,0.6,45.2,71.6,,1.0,,,kuczebr01.html,False
1027,1027,John Kuester,3.0,121.0,5.4,1.4,3.1,48.2,75.6,,1.0,,,kuestjo01.html,False
1028,1028,Kevin Kunnert,9.0,72.0,15.9,12.7,,51.9,66.3,,3.0,,,kunneke01.html,False
1029,1029,Mitch Kupchak,9.0,119.0,13.5,8.5,1.3,58.6,66.5,,2.0,,,kupchmi01.html,False
1030,1030,C.J. Kupec,3.0,76.0,12.7,8.0,,47.1,76.9,,2.0,,,kupeccj01.html,False
1031,1031,Rob Kurz,1.0,108.0,9.4,6.0,1.3,46.8,81.0,52.4,1.0,40.9,13.4,kurzro01.html,False
1032,1032,Raef LaFrentz,10.0,131.0,15.8,9.1,0.7,55.5,71.2,56.0,4.0,37.1,,lafrera01.html,False
1033,1033,Tom LaGarde,6.0,102.0,9.9,5.3,0.8,58.3,76.3,,4.0,,,lagarto01.html,False
1034,1034,Rusty LaRue,5.0,107.0,6.2,1.9,1.0,45.0,86.5,60.1,4.0,43.4,,larueru01.html,False
1035,1035,Sam Lacey,13.0,89.0,16.3,14.2,1.1,45.4,66.0,,2.0,,,laceysa01.html,True
1036,1036,Christian Laettner,13.0,148.0,16.6,7.8,1.8,57.4,80.6,60.2,1.0,48.5,,laettch01.html,True
1037,1037,Bill Laimbeer,14.0,69.0,7.4,6.3,1.0,53.8,70.4,,3.0,,,laimbbi01.html,True
1038,1038,Bo Lamar,4.0,86.0,33.8,3.2,,45.8,75.1,,1.0,,,lamarbo01.html,False
1039,1039,Doron Lamb,2.0,78.0,13.1,2.3,1.6,48.5,81.1,58.9,2.0,47.5,10.9,lambdo01.html,False
1040,1040,John Lambert,7.0,83.0,9.9,7.5,1.0,51.9,67.9,,5.0,,,lambejo01.html,False
1041,1041,Jeff Lamp,6.0,123.0,18.8,4.2,2.0,49.2,84.9,,4.0,,,lampje01.html,False
1042,1042,Sean Lampley,2.0,123.0,14.4,7.2,2.4,49.4,67.1,50.0,1.0,21.0,14.8,lamplse01.html,False
1043,1043,Carl Landry,9.0,64.0,18.4,7.1,1.2,60.2,71.4,61.0,4.0,23.3,14.0,landrca01.html,False
1044,1044,Mark Landsberger,7.0,51.0,16.2,11.0,,48.2,62.1,,2.0,,,landsma01.html,False
1045,1045,Jerome Lane,5.0,93.0,13.1,10.4,2.2,52.5,62.8,,3.0,,,laneje01.html,False
1046,1046,Andrew Lang,12.0,121.0,6.9,5.7,0.3,48.9,57.5,,7.0,,,langan01.html,False
1047,1047,Antonio Lang,6.0,135.0,7.5,4.3,0.7,57.0,65.9,57.0,3.0,0.0,,langan02.html,False
1048,1048,Trajan Langdon,3.0,136.0,14.5,2.9,1.9,45.1,86.2,57.5,2.0,42.6,,langdtr01.html,False
1049,1049,Dan Langhi,4.0,121.0,12.4,4.6,0.7,44.5,83.1,50.8,3.0,38.3,11.4,langhda01.html,False
1050,1050,Shane Larkin,4.0,68.0,11.2,3.2,3.6,43.8,80.8,52.4,3.0,37.5,8.5,larkish01.html,False
1051,1051,John Laskowski,2.0,84.0,10.8,3.8,1.8,49.6,80.1,,1.0,,,laskojo01.html,False
1052,1052,Rich Laurel,1.0,95.0,22.1,6.8,,48.8,80.1,,1.0,,,laureri01.html,False
1053,1053,Acie Law,4.0,122.0,13.7,3.1,4.5,46.6,76.0,51.0,3.0,35.7,13.6,lawac01.html,False
1054,1054,Jason Lawson,1.0,131.0,11.9,6.9,1.4,58.6,69.2,58.6,1.0,0.0,,lawsoja01.html,False
1055,1055,Ty Lawson,9.0,105.0,13.1,2.9,5.8,51.7,78.0,57.9,6.0,40.3,15.7,lawsoty01.html,False
1056,1056,Manny Leaks,6.0,66.0,16.9,15.2,,44.3,64.2,,1.0,,,leaksma01.html,False
1057,1057,Allen Leavell,10.0,90.0,13.7,2.4,,48.0,76.2,,4.0,,,leaveal01.html,False
1058,1058,Eric Leckner,8.0,131.0,14.8,5.9,0.4,61.2,68.1,,5.0,,,leckner01.html,False
1059,1059,Butch Lee,2.0,115.0,15.1,3.3,3.3,47.5,84.8,,1.0,,,leebu01.html,False
1060,1060,Clyde Lee,10.0,79.0,21.4,15.5,,45.8,69.7,,2.0,,,leecl01.html,True
1061,1061,David Lee,12.0,127.0,11.3,6.8,2.0,58.1,68.1,58.1,6.0,0.0,18.0,leeda02.html,True
1062,1062,Doug Lee,3.0,116.0,7.6,3.6,2.3,48.2,66.2,,1.0,,,leedo01.html,False
1063,1063,Keith Lee,3.0,128.0,18.8,10.4,2.0,51.8,78.2,,1.0,,,leeke01.html,False
1064,1064,Kurk Lee,1.0,122.0,14.1,3.2,2.0,44.6,83.1,,1.0,,,leeku01.html,False
1065,1065,Malcolm Lee,3.0,94.0,9.7,3.0,2.0,44.1,71.7,49.2,2.0,27.8,6.8,leema01.html,False
1066,1066,Ron Lee,6.0,112.0,18.6,5.2,4.8,41.8,73.8,,1.0,,,leero01.html,False
1067,1067,Tim Legler,10.0,121.0,14.0,3.9,2.0,48.6,79.1,,6.0,,,legleti01.html,False
1068,1068,Voshon Lenard,11.0,127.0,16.6,3.8,2.5,44.8,80.2,53.4,6.0,36.6,,lenarvo01.html,False
1069,1069,Gary Leonard,3.0,132.0,6.4,4.0,0.7,56.0,51.6,,1.0,,,leonaga01.html,False
1070,1070,Jim Les,7.0,118.0,9.7,3.0,7.5,47.5,77.3,,3.0,,,lesji01.html,False
1071,1071,Travis Leslie,1.0,90.0,12.2,6.1,2.1,48.2,74.3,49.2,1.0,33.3,9.6,leslitr01.html,False
1072,1072,Ronnie Lester,6.0,99.0,16.9,2.3,4.8,47.1,77.4,,2.0,,,lestero01.html,False
1073,1073,Clifford Lett,2.0,130.0,5.9,2.0,1.7,48.6,66.7,,2.0,,,lettcl01.html,False
1074,1074,Jon Leuer,8.0,123.0,11.2,4.5,1.1,48.2,72.3,52.9,6.0,36.8,14.5,leuerjo01.html,False
1075,1075,Fat Lever,11.0,113.0,10.1,4.0,3.9,45.0,75.3,,5.0,,,leverfa01.html,True
1076,1076,Cliff Levingston,11.0,91.0,16.2,10.6,1.6,53.8,62.1,,3.0,,,levincl01.html,False
1077,1077,Freddie Lewis,11.0,53.0,18.2,6.5,,44.8,79.4,,1.0,,,lewisfr02.html,True
1078,1078,Quincy Lewis,4.0,127.0,12.7,4.0,1.5,46.0,72.3,50.8,1.0,34.4,14.1,lewisqu01.html,False
1079,1079,Ralph Lewis,3.0,116.0,15.6,8.3,1.0,53.0,70.5,,2.0,,,lewisra01.html,False
1080,1080,Reggie Lewis,6.0,122.0,22.2,7.9,1.7,49.7,75.6,,5.0,,,lewisre01.html,True
1081,1081,Marcus Liberty,4.0,65.0,12.6,5.3,1.2,49.5,76.9,50.6,3.0,42.4,,liberma01.html,False
1082,1082,Todd Lichti,5.0,124.0,18.8,5.3,2.5,53.8,84.0,,1.0,,,lichtto01.html,False
1083,1083,DeAndre Liggins,5.0,100.0,5.8,3.0,2.1,40.7,64.3,47.2,4.0,33.2,6.3,liggide01.html,False
1084,1084,Bill Ligon,1.0,77.0,11.7,4.5,1.3,45.6,73.1,,1.0,,,ligonbi01.html,False
1085,1085,Steve Lingenfelter,2.0,28.0,2.6,2.5,0.4,45.9,56.3,,1.0,,,lingest01.html,False
1086,1086,Alton Lister,16.0,82.0,12.0,8.2,1.6,52.3,61.1,,4.0,,,listeal01.html,False
1087,1087,Randy Livingston,11.0,29.0,10.4,3.2,7.6,39.2,72.0,43.1,4.0,24.7,,livinra01.html,False
1088,1088,Lewis Lloyd,7.0,56.0,28.2,12.4,2.7,54.9,72.4,,3.0,,,lloydle01.html,False
1089,1089,Scott Lloyd,6.0,83.0,13.2,6.7,,49.9,71.3,,4.0,,,lloydsc01.html,False
1090,1090,Rob Lock,1.0,117.0,5.9,4.1,0.4,53.8,62.2,,1.0,,,lockro01.html,False
1091,1091,Brad Lohaus,11.0,115.0,6.3,4.6,1.0,46.7,69.5,,3.0,,,lohaubr01.html,False
1092,1092,Art Long,3.0,65.0,10.5,8.1,0.9,48.9,55.6,49.0,2.0,11.1,,longar01.html,False
1093,1093,Grant Long,15.0,114.0,12.9,7.6,1.9,54.9,72.5,,4.0,,,longgr01.html,False
1094,1094,John Long,14.0,110.0,19.7,7.4,,48.4,77.8,,2.0,,,longjo01.html,False
1095,1095,Shawn Long,1.0,135.0,17.3,10.7,1.1,50.3,67.6,53.5,1.0,34.1,19.5,longsh01.html,False
1096,1096,Luc Longley,10.0,132.0,13.4,6.9,2.4,58.6,73.5,58.6,3.0,0.0,,longllu01.html,False
1097,1097,Ryan Lorthridge,1.0,87.0,11.4,2.7,2.6,47.3,71.3,50.6,1.0,32.7,,lorthry01.html,False
1098,1098,Stan Love,4.0,78.0,21.1,10.5,,49.3,70.7,,1.0,,,lovest01.html,False
1099,1099,Sidney Lowe,4.0,120.0,8.4,2.9,6.4,47.1,75.4,,1.0,,,lowesi01.html,False
1100,1100,John Lucas,14.0,110.0,18.3,3.4,4.7,52.5,77.8,,3.0,,,lucasjo01.html,True
1101,1101,Maurice Lucas,14.0,60.0,15.7,10.7,2.2,49.4,75.9,,1.0,,,lucasma01.html,True
1102,1102,Tyronn Lue,11.0,99.0,15.9,3.4,4.4,44.6,78.8,50.4,6.0,35.6,10.6,luety01.html,False
1103,1103,Phil Lumpkin,2.0,77.0,16.1,2.5,5.0,44.5,73.9,,1.0,,,lumpkph01.html,False
1104,1104,George Lynch,12.0,140.0,12.5,7.8,1.7,51.9,65.1,52.3,7.0,34.4,,lynchge01.html,False
1105,1105,Kevin Lynch,2.0,119.0,11.4,3.1,2.5,46.9,78.4,52.2,1.0,39.3,,lynchke01.html,False
1106,1106,Todd MacCulloch,4.0,115.0,15.2,8.5,0.4,66.4,66.0,66.4,3.0,,19.6,maccuto01.html,False
1107,1107,Don MacLean,9.0,127.0,20.5,7.8,1.6,53.1,86.0,53.4,2.0,31.4,,macledo01.html,False
1108,1108,Mike Macaluso,1.0,67.0,15.9,8.7,,48.4,72.5,,1.0,,,macalmi01.html,False
1109,1109,Ollie Mack,3.0,52.0,23.0,4.3,,51.5,73.7,,2.0,,,mackol01.html,False
1110,1110,Sam Mack,7.0,60.0,14.7,6.0,1.6,47.4,75.1,51.5,4.0,37.6,,macksa01.html,False
1111,1111,Rudy Macklin,3.0,123.0,16.9,10.4,,59.5,67.4,,1.0,,,macklru01.html,False
1112,1112,Vernon Macklin,1.0,136.0,7.3,3.7,0.7,61.0,45.5,61.0,1.0,0.0,10.0,macklve01.html,False
1113,1113,Mark Macon,6.0,126.0,20.7,5.6,2.8,42.3,77.9,47.6,1.0,37.4,,maconma01.html,False
1114,1114,Tito Maddox,1.0,25.0,13.5,5.8,8.0,39.1,70.3,42.7,1.0,28.6,2.2,maddoti01.html,False
1115,1115,Gerald Madkins,3.0,123.0,7.6,2.2,3.3,52.0,72.5,61.6,3.0,39.9,,madkige01.html,False
1116,1116,Mark Madsen,9.0,108.0,10.9,7.9,0.6,58.7,59.6,58.7,4.0,0.0,16.1,madsema01.html,False
1117,1117,Corey Maggette,14.0,39.0,10.6,3.9,1.5,52.5,71.6,58.0,6.0,34.5,4.5,maggeco01.html,False
1118,1118,Jamaal Magloire,12.0,145.0,7.3,5.4,0.4,50.3,63.6,50.3,5.0,,17.2,magloja01.html,True
1119,1119,Dan Majerle,14.0,94.0,21.8,8.9,2.2,53.6,63.1,,4.0,,,majerda01.html,True
1120,1120,Jeff Malone,13.0,110.0,19.5,3.8,1.5,51.2,80.9,,4.0,,,malonje01.html,True
1121,1121,Matt Maloney,6.0,113.0,12.1,2.1,3.3,41.9,79.3,54.2,2.0,40.5,,malonma01.html,False
1122,1122,Steve Malovic,1.0,106.0,11.9,7.8,1.7,54.6,79.7,,1.0,,,malovst01.html,False
1123,1123,Danny Manning,15.0,147.0,20.1,8.1,2.3,59.3,74.0,,4.0,,,mannida01.html,True
1124,1124,Rich Manning,2.0,121.0,9.5,4.3,0.5,55.0,73.8,55.1,1.0,25.0,,manniri01.html,False
1125,1125,Pace Mannion,6.0,116.0,8.8,3.6,4.6,45.1,72.4,,3.0,,,mannipa01.html,False
1126,1126,Roy Marble,2.0,134.0,15.8,5.0,2.1,53.9,73.0,,1.0,,,marblro01.html,False
1127,1127,Stephon Marbury,13.0,36.0,18.9,3.1,4.5,45.7,73.8,54.3,7.0,37.0,4.3,marbust01.html,True
1128,1128,Jack Marin,11.0,86.0,14.9,8.1,,50.0,75.3,,1.0,,,marinja01.html,True
1129,1129,Shawn Marion,16.0,29.0,18.7,9.3,1.2,52.9,73.0,55.3,8.0,29.9,6.0,mariosh01.html,True
1130,1130,Sean Marks,11.0,86.0,6.5,4.4,0.5,48.7,66.9,49.9,10.0,40.0,,marksse01.html,False
1131,1131,Ricky Marsh,1.0,103.0,11.3,3.2,,41.9,71.2,,1.0,,,marshri01.html,False
1132,1132,Donny Marshall,5.0,121.0,9.9,4.4,1.1,47.4,79.1,50.1,2.0,30.2,,marshdo02.html,False
1133,1133,Donyell Marshall,15.0,91.0,18.1,7.6,1.4,48.7,77.0,51.8,10.0,30.6,,marshdo01.html,False
1134,1134,Kendall Marshall,4.0,73.0,7.2,2.3,8.0,44.6,69.3,50.5,2.0,36.6,6.9,marshke01.html,False
1135,1135,Rawle Marshall,2.0,103.0,16.5,5.7,2.0,44.5,72.7,48.6,2.0,31.1,12.0,marshra01.html,False
1136,1136,Vester Marshall,1.0,31.0,2.6,2.4,,35.6,54.8,,1.0,,,marshve01.html,False
1137,1137,Bill Martin,3.0,142.0,9.2,5.2,0.7,51.9,68.9,,1.0,,,martibi01.html,False
1138,1138,Bob Martin,2.0,119.0,4.6,3.3,0.5,61.2,57.7,61.2,1.0,,,martibo01.html,False
1139,1139,Cartier Martin,7.0,112.0,13.8,4.8,1.5,45.8,78.0,53.7,6.0,39.9,14.0,martica01.html,False
1140,1140,Darrick Martin,13.0,129.0,9.3,1.9,4.9,45.8,75.4,49.7,4.0,32.2,,martida01.html,False
1141,1141,Jeff Martin,2.0,117.0,21.2,5.7,1.8,52.2,76.6,,2.0,,,martije01.html,False
1142,1142,Kenyon Martin,15.0,116.0,11.0,7.5,1.2,58.6,58.1,58.7,4.0,22.2,24.7,martike01.html,True
